Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received ,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received ,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,TOTAL,,4367,34,8515,92,16,56,1041,1,1749,54,Metrics reflect notices relating to advertisements (including where those advertisements may appear on one or more Google services). This note applies to all metrics on this tab.,,"In cases where a user provides incomplete or incorrect information in a notice, the number of items within that notice may be recorded as 0. This note applies to all metrics in columns H and I."
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,FRAUD,17,0,35,0,32
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE_AND_PHISHING
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,MALWARE_AND_SYSTEM_CIRCUMVENTION
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,MISREPRESENTATION
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,SCAMS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,SOCIAL_ENGINEERING_TACTICS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,1,0,1,0,34
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_SUICIDE
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,SELF_HARM,1,0,1,0,34
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,SUICIDE_AND_SELF_HARM
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,144,2,273,4,49,1
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,,144,2,273,4,49,1
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_UNSAFE_PRODUCTS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,COURT_ORDER
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,ENABLING_DISHONEST_BEHAVIOR
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,FIREARMS_AND_ILLEGAL_REGULATED_GOODS_OR_SERVICES
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,OTHER_LEGAL_NOTICES_OR_ORDERS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,UNAUTHORIZED_PHARMACIES
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,STATEMENT_CATEGORY_VIOLENCE
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_COORDINATED_HARM
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_INCITEMENT_VIOLENCE_HATRED
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_HUMAN_EXPLOITATION
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_HUMAN_TRAFFICKING
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_TRAFFICKING_WOMEN_GIRLS
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,DEPICTION_OF VIOLENCE
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,SHOCKING_CONTENT
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,KEYWORD_OTHER,VIOLENT_OR_GRAPHIC_CONTENT
"Only for providers of hosting services, including online platforms",Multi-Services,2026-01-01/2026-06-30,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE
