Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,LU,"137,785",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,LV,"90,286",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,MT,"41,208",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,NL,"5,097,520",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,PL,"1,226,536",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,PT,"168,740",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,RO,"395,245",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,SE,"4,436,435",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,SI,"122,444",
Only for providers of online platforms,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means,SK,"155,320",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,AT,"81,639",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,BE,"167,826",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,BG,"14,233",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,CY,"3,917",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,CZ,"23,195",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,DE,"609,245",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,DK,"70,375",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,EE,"12,872",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,EL,"22,505",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,ES,"55,777",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,FI,"56,323",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,FR,"1,269,509",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,HR,"31,703",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,HU,"16,803",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,IE,"89,930",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,IT,"59,783",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,LT,"20,014",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,LU,"6,166",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,LV,"11,089",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,MT,"1,678",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,NL,"263,282",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,PL,"104,881",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,PT,"18,908",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,RO,"38,055",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,SE,"163,571",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,SI,"20,191",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,SK,"10,357",
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,AT,86%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,AT,94%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,AT,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,BE,83%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,BE,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,BE,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,BG,85%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,BG,97%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,BG,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,CY,91%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,CY,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,CY,98%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,CZ,84%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,CZ,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,CZ,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,DE,87%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,DE,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,DE,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,DK,80%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,DK,91%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,DK,94%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,EE,80%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,EE,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,EE,88%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,EL,87%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,EL,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,EL,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ES,76%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ES,94%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ES,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,FI,90%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,FI,89%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,FI,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,FR,86%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,FR,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,FR,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,HR,81%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,HR,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,HR,87%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,HU,79%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,HU,97%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,HU,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,IE,91%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,IE,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,IE,88%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,IT,69%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,IT,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,IT,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,LT,81%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,LT,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,LT,90%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,LU,87%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,LU,94%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,LU,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,LV,76%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,LV,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,LV,89%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,MT,87%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,MT,100%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,MT,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NL,86%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NL,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NL,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,PL,74%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,PL,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,PL,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,PT,90%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,PT,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,PT,90%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,RO,92%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,RO,97%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,RO,91%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,SE,80%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,SE,93%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,SE,96%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,SI,86%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,SI,95%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,SI,86%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,SK,72%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,SK,94%,
Only for VLOPs,Snap,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,SK,94%,
