Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,,0,0,0,0,0,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,se,0,0,0,0,1,0,74,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,cs,0,0,0,0,1,0,216,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,de,1,1,0,50,2,0,240,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,sp,0,0,0,0,1,0,24,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,de,0,0,0,0,3,0,103,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_UNSAFE_CHALLENGES,,,0,0,0,0,0,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,0,0,0,0,0,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,de,1,1,0,0,3,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_ILLEGAL_ORGANIZATIONS,,de,0,0,0,0,2,0,129,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,de,0,0,0,0,1,0,241,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_RISK_PUBLIC_HEALTH,,de,1,1,0,23,0,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_TERRORIST_CONTENT,,,0,0,0,0,0,0,0,,,,,,,
All,XVIDEOS.COM,2026-01-01/2026-06-30,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,0,0,0,0,0,0,0,,,,,,,
