Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0000,Safer (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0000,OffLimit (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.7143,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.6250,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.4167,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.4714,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.4444,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.5447,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.5923,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.7500,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.7143,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.5692,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.5714,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.4400,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.4863,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.5882,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.6667,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.3333,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.4146,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.5938,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.5217,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.3137,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.7000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,1.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.5517,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0000,StopNcii (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.4783,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.6389,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.6087,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.5097,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.4194,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.5440,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.5642,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.8333,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.4667,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.5406,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.7500,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.6250,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.4552,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.4057,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.5556,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.7500,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.6000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.4565,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.5603,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.4550,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.4121,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.6000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.8750,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.5439,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.5000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0188,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0000,GoogleSafety (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,1.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.3167,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.1000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.0556,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.2000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.5000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.1657,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.0909,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.0714,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.1667,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.0769,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.0589,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.0057,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.0104,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.0179,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,0.0000,Hive (videos)
Only for VLOPs,XNXX.COM,2026-01-01/2026-06-30,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,0.0000,Hive (videos)
