Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.9999,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.9999,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.9993,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,1,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,0.9657,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,0.703,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,0.9401,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,0.964,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,0.9782,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,0.9809,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,0.9374,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,0.935,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.9811,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.9799,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.9587,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.9362,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.9774,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.9569,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.9966,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.9578,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.9674,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.9639,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.9773,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.9011,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.9245,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.9093,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.9648,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.9559,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,0.9083,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,0.471,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.8543,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,0.9087,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.9448,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.9624,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,0.8536,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.86,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.9521,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.9524,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.8847,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.8496,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,0.9567,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.9062,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,0.9915,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,0.8927,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,0.9359,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.9029,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.9476,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.7813,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.7997,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,0.8034,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.9157,Google Ads Safety Automated Classification System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.8976,Google Ads Safety Automated Classification System
