Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,0.9483,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,0.9404,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,0.9686,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,0.943,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,0.7911,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.9592,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.9438,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.9677,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.6887,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.9563,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.9438,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.9498,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.9554,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.9502,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.9504,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.955,Maps Automated Content Moderation System
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,,
Only for VLOPs,Google Maps,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,,
