Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
"Only for providers of hosting services, including online platforms",Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Total,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
"Only for providers of hosting services, including online platforms",Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Total,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
"Only for providers of hosting services, including online platforms",Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
"Only for providers of hosting services, including online platforms",Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
"Only for providers of hosting services, including online platforms",Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for providers of online platforms,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Trusted Flagger,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for providers of online platforms,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for providers of online platforms,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for providers of online platforms,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for providers of online platforms,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,,"All Article 16 DSA notices, including Trusted Flaggers notices, are processed using manual review. Instances of duplicate submissions are handled by applying the original manual decision, to avoid conflicting decisions. "
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,bg,0.36,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,cs,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,cs,0.38,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,da,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,da,0.45,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,de,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.65,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,0.52,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,1.00,
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.96,
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.72,
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.62,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,0.52,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.39,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.52,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.57,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,0.42,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.44,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.57,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,0.97,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.59,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,0.97,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,0.60,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,0.35,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.38,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.35,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.63,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.58,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,0.41,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,0.49,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,0.52,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_CYBER_VIOLENCE,1.00,"We use automated systems in combination to address different types of harm, represented here by category."
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.96,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.10,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.88,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.04,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.98,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.42,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.99,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.24,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.89,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.81,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.89,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.75,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.94,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.82,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.99,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.96,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SELF_HARM,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SELF_HARM,0.95,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SELF_HARM,0.71,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.85,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.43,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_VIOLENCE,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_VIOLENCE,0.93,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_VIOLENCE,0.55,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,1.00,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.95,
All,Instagram,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.61,
