Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_ACCOUNTS,,"4,838,256","4,668,838",171,,0,,,,0,,0,0,,125,,"4,837,960",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_LISTINGS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PHISHING,,"21,448","18,053","11,771",,0,,,,0,,0,0,,0,,"9,677",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PYRAMID_SCHEMES,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FINANCIAL_FRAUDS_SCAMS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FRAUD_AND_DECEPTION,"Added category to record own initiative actions taken against our Community Standards on fraud, scams, and deceptive practices","1,808,800","1,064,163","1,389,028",,0,,,,0,,0,0,,"20,773",,"398,999",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_SPAM,Added category to record own initiative actions taken against our Community Standards on spam,"5,248,858","5,224,240","2,568,496",,0,,,,0,,0,0,,0,,"2,680,362",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_GAMBLING,Added category to capture likely violations of local gambling laws or own initiative actions taken against our Advertising Standards on online gambling and games,"522,358","476,995","522,354",,0,,,,0,,0,0,,4,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_OTHER_FAKE_ENGAGEMENT,Added category to capture own initiative actions taken against our Partner Monetization Policies on monetizing authentic engagement,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_SELF_HARM,,"217,242","177,518","216,115",,698,,,,0,,0,0,,0,,429,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_SELF_MUTILATION,,0,0,0,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_SUICIDE,,"217,242","177,518","216,115",,698,,,,0,,0,0,,0,,429,,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,"2,143,383","2,020,497","2,122,542",,"3,378",,,,0,,0,0,,"1,113",,"16,350",,,,,,,,,,,,,,,,
All,Instagram,2026-01-01/2026-06-30,KEYWORD_PROHIBITED_PRODUCTS,"Category is inclusive of own initiative actions related to drugs, firearms and other prohibited products.","1,256,409","1,141,657","1,235,570",,"3,378",,,,0,,0,0,,"1,113",,"16,348",,,,,,,,,,,,,,,,
