[LIVE] DSA Internal Data Annex_2025 - Full Report for CSV Export (1)
Applicability,Service,Indicator,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_SUICIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,"7,149",0,"7,146",0,1,0,0,0,0,0,0,0,0,0,0,2,,,Products removed from platform,,Products demoted,,,,,,,,,,,Brands deactivated
All,Faire,2025-01-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_COORDINATED_HARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,"48,032",0,"47,969",0,2,0,0,0,0,0,0,0,0,0,0,61,,,Products removed from platform,,Products demoted,,,,,,,,,,,Brands deactivated
All,Faire,2025-01-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_NUDITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Total number,"13,924",Mix of brand and product level reports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of complaints submitted to the internal-complaints mechanism,Decision omitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Number of restrictions newly imposed as a result of an internal complaint,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to remove or disable access to or restrict visibility of information,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account ,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content ,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,Total number,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,Total number,"81,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Total number,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,Total number,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,Total number,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,Own-initiative ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,Own-initiative ,"81,111","Total measures taken through our proactive moderation, including both partially automated and manual processes at both the product and brand level",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,Own-initiative ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,Own-initiative ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,Own-initiative ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Total,3,"In 2025, we received 3 notices from NAMs, and have not processed any via automated or other means",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms",Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means ,NAM Trusted Flagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for providers of online platforms,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures solely taken by automated means ,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of measures not taken by automated means,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of internal moderators employed by the provider,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of external moderators contracted by the provider,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,Total number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Human resources dedicated to content moderation ,Number of total moderators with sufficient linguistic expertise ,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applicability,Service,Reporting period,Section,Indicator,Scope,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs and VLOSEs,Faire,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,TOTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs and VLOSEs,Faire,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs and VLOSEs,Faire,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,[...],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs and VLOSEs,Faire,2025-01-01/2025-12-31,AMAR,Number of average monthly active recipients during the reporting period ,SE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applicability,Service,Reporting period,Indicator,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Summary of the content moderation engaged in at the providers’ own initiative,"Faire employs a rigorous approach to content moderation, focusing on maintaining a safe and compliant platform for all users. Our content moderation system combines automated tools with manual reviews to detect and address fraud, harmful or prohibited content, including illegal products, unsafe goods, and listings that violate EU regulations or our internal policies. Our Trust & Safety and Risk teams manually assess flagged content to ensure accurate and contextually appropriate enforcement decisions.

When illegal content is detected, it is removed swiftly. Further enforcement actions, such as demotion of information or termination of accounts, are taken as needed for products and brands that violate our terms and conditions. Faire also works closely with regulatory bodies when prohibited content is identified. To mitigate violations, we provide clear guidelines to brands and retailers regarding listing requirements and compliance expectations. Faire continuously updates and audits its moderation policies, ensuring they remain responsive to emerging risks and evolving regulatory standards.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Meaningful and comprehensible information regarding content moderation engaged in at the providers' own initiative,"At Faire, detecting potentially illegal or non-compliant content relies on a combination of proprietary machine-learning models, heuristic-based rules to flag potentially violating products and accounts, and human oversight. From the moment a prospective brand applies to Faire’s marketplace platform, we use automated detection tools with predefined algorithms to scan product and brand listings for violations of applicable laws and platform policies. These systems are designed to identify and flag keywords, behaviors, patterns, or metadata associated with prohibited activities, such as listing unsafe products or counterfeit goods. These automated tools range from text-based algorithms identifying specific keywords to image recognition software. 

Alongside the machine learning models and rules engines, Faire conducts manual reviews of all flagged content to ensure accuracy and context in enforcement decisions. This manual review prevents our automated systems from misinterpreting cases. We solely take action based on the findings and conclusions from the manual review.

Faire’s detection methods are regularly updated based on new risks, patterns, regulatory changes, and user feedback to maintain effectiveness. The combination of technology and human moderation ensures that Faire can identify and address content violations comprehensively and fairly.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Qualitative description of the automated means,"Our automated tooling is used to monitor different aspects of our marketplace for potentially fraudulent, infringing, inauthentic, non-compliant or unsafe products. Our automated detection tools operate throughout our marketplace's lifecycle, from when a prospective brand begins its registration process to listing products, changing key account information, and ongoing tooling reviewing new activity in the marketplace. 

Faire's automated tools help us scale our protections and take action more quickly. They allow us to operate at scale to prevent bad actors from registering an account, and to detect and remove listings or other content that violate our policies or the law. 

These automated tools range from proprietary machine learning models and rules engines to text-based algorithms identifying specific keywords to image recognition and AI. Once our automated tools have identified potentially fraudulent, infringing, or illegal content, we use our content moderators to determine the appropriate enforcement action.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Qualitative description of indicators of accuracy and possible rate of error of automated means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Specification of the precise purposes to apply automated means,"Brand Verification: Our brand verification processes are aimed at ensuring that brands applying to join Faire’s marketplace are legitimate wholesale sellers.

Product Safety and Compliance: Our content moderation systems aimed at product safety and compliance include controls that flag potential violations, which human moderators review before enforcement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,Faire,2025-01-01/2025-12-31,Safeguards applied to the use of automated means,"We do not utilize any fully automated means for content moderation measures. All information that is allegedly illegal or incompatible with our terms of service, as detected by automated means, is forwarded to human moderators for review. The human moderators then decide whether or not a measure is taken with regard to the information. Thus, we apply human moderation as the primary safeguard.

Our automated tooling is subject to constant improvement through training on new information. This includes internal learnings, outcomes from expert manual decisions, and external risk signals. By incorporating these insights, our automated flagging systems become increasingly effective at proactively detecting non-compliant products to be reviewed by our human moderators, ensuring our platform remains safe and trustworthy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,High-level description of the content moderation governance structure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Qualifications of the human resources dedicated to content moderation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Training given to human resources dedicated to content moderation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Support given to human resources dedicated to content moderation ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only for VLOPs,Faire,2025-01-01/2025-12-31,Methodology used to compute the number of human resources dedicated to content moderation  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
