Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Number of notices received,Number of notices received from Trusted flaggers,Number of specific items of information included in the total number of notices,Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Median time to take action,Median time to take action (Trusted Flagger notices),Number of actions taken on the basis of the law,Number of actions taken on the basis of the law (Trusted Flagger notices),Number of actions taken on the basis of the terms and conditions of the service,Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices),Contextual information on Number of notices received,Contextual information on Number of notices received from Trusted flaggers,Contextual information on Number of specific items of information included in the total number of notices,Contextual information on Number of specific items of information included in the total number of notices by Trusted Flaggers (Trusted Flagger notices),Contextual information on Median time to take action,Contextual information on Median time to take action (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the law,Contextual information on Number of actions taken on the basis of the law (Trusted Flagger notices),Contextual information on Number of actions taken on the basis of the terms and conditions of the service,Contextual information on Number of actions taken on the basis of the terms and conditions of the service (Trusted Flagger notices)
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_SUICIDE,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,55,0,55,0,1,0,0,0,10,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_PROHIBITED_PRODUCTS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_UNSAFE_PRODUCTS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_VIOLENCE,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_COORDINATED_HARM,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_HUMAN_EXPLOITATION,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_HUMAN_TRAFFICKING,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,"This Digital Services Act Transparency Report provides data at the Content Category level.  Due to limitations in Vimeo's current systems and tooling, we are unable to provide data at the sub-category level for this reporting period. We are actively working toward further granularity in our data and intend to include more specificity in future reports.",,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,KEYWORD_OTHER,N/A,,,,,,,,,,,,,,,,,,,,
"Only for providers of hosting services, including online platforms","Vimeo.com, Inc.",2024-02-17/2024-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_NOTICE,,15988,0,15988,0,0,0,25,0,7143,0,,,,,The median time was calculated to be less than 1 hour.,,,,,
