Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate the provision of the service,Median time,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Total number,218,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions upheld,123,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Decisions reversed,95,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to suspend or terminate an account,Median time,1,The median time is indicated in hours.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Total number,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions upheld,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Decisions reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,41,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,19,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,N/A,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,22,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,0,The median time was calculated to be less than 1 hour.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,0,Vimeo did not receive complaints regarding a decision not to take action on a Trusted Flagger notice this reporting period.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,0,Vimeo did not have any disputes submitted to out-of-court dispute settlement bodies this reporting period.
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,0,
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content,Total number,0,"While Article 23 of the DSA mandates user account or service suspension/termination for misuse of our internal complaint mechanism, Vimeo is currently advancing our transparency reporting systems to accurately report on such actions. For this reporting period, relevant data was included under the ""Own Initiative"" tab for violations of our Terms of Service."
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,0,"While Article 23 of the DSA mandates user account or service suspension/termination for misuse of our internal complaint mechanism, Vimeo is currently advancing our transparency reporting systems to accurately report on such actions. For this reporting period, relevant data was included under the ""Own Initiative"" tab for violations of our Terms of Service."
Only for providers of online platforms,"Vimeo.com, Inc.",2024-02-17/2024-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,0,"While Article 23 of the DSA mandates user account or service suspension/termination for misuse of our internal complaint mechanism, Vimeo is currently advancing our transparency reporting systems to accurately report on such actions. For this reporting period, relevant data was included under the ""Own Initiative"" tab for violations of our Terms of Service."
