Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision to restrict the ability to monetise information,Median time,,"As noted in Sheets 5 and 6, LinkedIn did not apply own initiative measures 'Monetary restriction Suspension,' 'Monetary restriction Termination,' or 'Monetary restriction Other' during the reporting period."
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Total number,69,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions upheld,62,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Decisions reversed,7,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted in accordance with Article 16,Median time,21,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Total number,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions upheld,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions partially reversed,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Decisions reversed,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Internal complaints mechanism,Complaint regarding a decision not to take action on a notice submitted by a Trusted Flagger in accordance with Article 16,Median time,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Total number,74,"‘Total number’ reports the number of disputes LinkedIn received notice were submitted to out-of-court dispute settlement bodies during the reporting period. The number of disputes submitted to dispute settlement bodies during the reporting period may not equal the number of dispute settlement body decisions during the reporting period. For example, a dispute may be initiated during the reporting period, but not yet resolved by the dispute settlement body during that reporting period."
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions upheld,5,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions partially reversed,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decisions reversed,7,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Median time,240,"‘Median time’ reports the median time from filing of the dispute with the dispute settlement body to the decision of the dispute settlement body. As provided by Commission Implementing Regulation (EU) 2024/2835, median times in this report are provided in hours, rounded to the nearest hour. ‘Decisions omitted’ (e.g. because a dispute was withdrawn or dismissed without decision) are excluded from the median time calculation."
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Decision omitted,19,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Out-of-court dispute settlement bodies,Number of disputes submitted to out-of-court dispute settlement bodies,Percentage of outcomes implemented,0,"‘Percentage of outcomes implemented’ reports the number of adverse dispute settlement body decisions (i.e., where the dispute settlement body decision was to reverse or partially reverse LinkedIn’s decision) that LinkedIn implemented during the reporting period."
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly illegal content ,Total number,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded notices,Total number,0,
Only for providers of online platforms,LinkedIn,2025-07-01/2025-12-31,Suspensions imposed on repeated offenders,Number of suspensions enacted for the provision of manifestly unfounded complaints,Total number,0,
