Applicability,Service,Reporting period,Category of incompatibility with the provider's terms and conditions,"Description of the sub-category ""Other""",Number of measures taken at the provider's own initiative ,Number of measures taken after detection with solely automated means ,Visibility restriction Removal,Visibility restriction Disable,Visibility restriction Demoted,Visibility restriction Age restricted,Visibility restriction Interaction restricted,Visibility restriction Labelled ,Visibility restriction Other,Monetary restriction Suspension,Monetary restriction Termination,Monetary restriction Other,Provision of the service Suspension,Provision of the service Termination,Account restriction Suspension,Account restriction Termination,Contextual Information on Number of measures taken at the provider's own initiative ,Contextual Information on Number of measures taken after detection with solely automated means ,Contextual Information on Visibility restriction Removal,Contextual Information on Visibility restriction Disable,Contextual Information on Visibility restriction Demoted,Contextual Information on Visibility restriction Age restricted,Contextual Information on Visibility restriction Interaction restricted,Contextual Information on Visibility restriction Labelled ,Contextual Information on Visibility restriction Other,Contextual Information on Monetary restriction Suspension,Contextual Information on Monetary restriction Termination,Contextual Information on Monetary restriction Other,Contextual Information on Provision of the service Suspension,Contextual Information on Provision of the service Termination,Contextual Information on Account restriction Suspension,Contextual Information on Account restriction Termination
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_INTELLECTUAL_PROPERTY_INFRINGEMENTS_THIRD_PARTY_VIOLATION_OR_DATA_VIOLATION,Added category to capture instances where actions are taken against our Third-Party Intellectual Property Community Standard.,"5,257,248","1,620,887","5,220,433",,0,,,,,,894,0,,"27,434",,"8,487",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,"13,210,256","2,605,427","5,905,813",,"7,288,737",,,,,,629,79,,"14,998",,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,"7,305,606","2,513,660","2,593",,"7,288,737",,,,,,588,0,,"13,688",,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_POLITICAL_ADVERTISING,"Added category to record own initiative actions taken against our Ads about Social Issues, Elections or Politics Advertising Standard.","5,904,530","91,647","5,903,220",,0,,,,,,0,0,,"1,310",,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_INELIGIBLE_USER,Added category to record Article 9 member state order submissions alleging political advertising content violations.,41,41,0,,0,,,,,,41,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_CIVIC_DISCOURSE,Added category to capture own initiative  actions taken against our Debated Social Issues Content Monetization Policy.,79,79,0,,0,,,,,,0,79,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,"1,182,154","908,823","1,034,959",,0,,,,,,0,0,,"4,658",,"142,537",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,"1,182,154","908,823","1,034,959",,0,,,,,,0,0,,"4,658",,"142,537",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,"496,992","308,450","386,440",,0,,,,,,0,0,,"14,894",,"95,658",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,23,1,23,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,"496,969","308,449","386,417",,0,,,,,,0,0,,"14,894",,"95,658",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FUGITIVE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_TRESPASS_PROPERTY_AND_ENVIRONMENTAL_DAMAGE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PUBLIC_SECURITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,"12,656,725","10,857,194","9,807,966",,0,,,,,,263,0,,"848,210",,"2,000,286",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,"1,438,887","1,190,894","17,374",,0,,,,,,0,0,,"433,971",,"987,542",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,"7,649","7,641","7,649",,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PHISHING,,"978,643","801,807","841,636",,0,,,,,,0,0,,"12,158",,"124,849",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FINANCIAL_FRAUDS_SCAMS,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FRAUD_AND_DECEPTION,"Added category to record Article 9 member state order submissions alleging fraud or own initiative actions taken against our Fraud, Scams, and Deceptive Practices Community Standard.","2,684,390","1,667,075","2,199,933",,0,,,,,,44,0,,"235,361",,"249,052",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_SPAM,Added category to record Article 9 member state order submissions alleging spam.,"6,627,768","6,460,873","5,824,617",,0,,,,,,0,0,,"164,311",,"638,840",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GAMBLING,Added category to capture violations of local gambling laws or own initiative actions taken against our Online Gambling and Games Advertising Standard.,"919,169","728,685","916,757",,0,,,,,,0,0,,"2,409",,3,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_FAKE_ENGAGEMENT,Added category to capture own initiative  actions taken against our Monetize Authentic Engagement Partner Monetization Policy.,219,219,0,,0,,,,,,219,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,"227,218","157,266","165,557",,"61,501",,,,,,0,0,,91,,69,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_SELF_MUTILATION,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_SUICIDE,,"227,218","157,266","165,557",,"61,501",,,,,,0,0,,91,,69,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,"6,487,427","3,458,298","5,953,009",,"521,232",,,,,,0,88,,"4,132",,"8,966",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,"Category is inclusive of own initiative actions related to drugs, firearms and other prohibited products.","5,625,336","2,655,065","5,091,012",,"521,232",,,,,,0,0,,"4,127",,"8,965",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,"851,356","803,224","851,262",,0,,,,,,0,88,,5,,1,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GOODS_SERVICES_NOT_PERMITTED,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_STOLEN_GOODS,Added category to capture own initiative  actions taken against our Stolen Goods Commerce Policy.,660,7,660,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_VEHICLE_ACCESSORIES,Added category to capture own initiative  actions taken against our Vehicle Parts and Accessories Commerce Policy.,"10,075",2,"10,075",,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_NUDITY_SEXUAL_ACTIVITY,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,"4,664,907","4,297,412","610,295",,"4,018,707",,,,,,0,"1,407",,"6,983",,"27,515",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_COORDINATED_HARM,,"13,451","5,015","13,333",,0,,,,,,0,0,,69,,49,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,"286,831","177,526","118,949",,"165,972",,,,,,0,"1,407",,67,,436,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,"261,365","96,578","241,986",,0,,,,,,0,0,,"1,341",,"18,038",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,"213,233","141,899","198,763",,0,,,,,,0,0,,"5,489",,"8,981",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_MURDER,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_KIDNAPPED_OR_MISSING_PERSON,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_PHYSICAL_ASSAULT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_SEX_CRIME_SEXUAL_ASSAULT,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_GRAPHIC_VIOLENCE,Added category to record own initiative actions taken against our Violent and Graphic Content Community Standard.,"3,890,027","3,876,394","37,264",,"3,852,735",,,,,,0,0,,17,,11,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_THREATS_OF_VIOLENCE,This row was added for use in other parts of our report. We have included it here for consistency across the report.,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,,"124,849,164","122,730,839","9,654,849",,"1,375,678",,,,,,"49,775","171,449",,"3,965,710",,"109,631,703",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_ADULT_SEXUAL_MATERIAL,,"793,771","562,931","459,566",,"275,985",,,,,,0,"9,782",,"7,456",,"40,982",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS,,91,33,0,,0,,,,,,0,0,,32,,59,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GEOGRAPHICAL_REQUIREMENTS,,"27,137","25,794",826,,0,,,,,,"8,499",0,,"17,810",,2,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_GOODS_SERVICES_NOT_PERMITTED,,"6,550,455","5,060,629","6,402,907",,0,,,,,,"30,445","111,731",,"5,332",,40,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_LANGUAGE_REQUIREMENTS,,0,0,0,,0,,,,,,0,0,,0,,0,,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_NUDITY,,"3,871,685","3,536,858","2,764,729",,"1,099,693",,,,,,0,0,,"3,048",,"4,215",,,,,,,,,,,,,,,,
All,Facebook,2025-07-01/2025-12-31,KEYWORD_OTHER_HARMFUL_ACCOUNT,Added category to record own initiative actions taken against our Account Integrity Community Standard.,"113,512,678","113,451,642",34,,0,,,,,,0,0,,"3,927,908",,"109,584,736",,,,,,,,,,,,,,,,
